Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.22
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.33
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.87
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,26.54
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,27.07
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.01
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.92
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.33
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,24.29
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.75
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.87
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.71
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,24.84
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,26.46
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,24.71
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,26.55
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,26.55
India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.95
India,Sorghum,1994,7786.0,1083.0,61357.0,25.75
India,Sorghum,1994,7786.0,1083.0,61357.0,26.74
India,Sorghum,1994,7786.0,1083.0,61357.0,26.03
India,Sorghum,1994,7786.0,1083.0,61357.0,24.29
India,Sorghum,1994,7786.0,1083.0,61357.0,25.22
India,Sorghum,1994,7786.0,1083.0,61357.0,25.33
India,Sorghum,1994,7786.0,1083.0,61357.0,25.87
India,Sorghum,1994,7786.0,1083.0,61357.0,26.54
India,Sorghum,1994,7786.0,1083.0,61357.0,27.07
India,Sorghum,1994,7786.0,1083.0,61357.0,25.01
India,Sorghum,1994,7786.0,1083.0,61357.0,25.92
India,Sorghum,1994,7786.0,1083.0,61357.0,25.33
India,Sorghum,1994,7786.0,1083.0,61357.0,24.29
India,Sorghum,1994,7786.0,1083.0,61357.0,25.75
India,Sorghum,1994,7786.0,1083.0,61357.0,25.87
India,Sorghum,1994,7786.0,1083.0,61357.0,25.71
India,Sorghum,1994,7786.0,1083.0,61357.0,24.84
India,Sorghum,1994,7786.0,1083.0,61357.0,26.46
India,Sorghum,1994,7786.0,1083.0,61357.0,24.71
India,Sorghum,1994,7786.0,1083.0,61357.0,26.55
India,Sorghum,1994,7786.0,1083.0,61357.0,26.55
India,Sorghum,1994,7786.0,1083.0,61357.0,25.95
India,Soybeans,1994,9106.0,1083.0,61357.0,25.75
India,Soybeans,1994,9106.0,1083.0,61357.0,26.74
India,Soybeans,1994,9106.0,1083.0,61357.0,26.03
India,Soybeans,1994,9106.0,1083.0,61357.0,24.29
India,Soybeans,1994,9106.0,1083.0,61357.0,25.22
India,Soybeans,1994,9106.0,1083.0,61357.0,25.33
India,Soybeans,1994,9106.0,1083.0,61357.0,25.87
India,Soybeans,1994,9106.0,1083.0,61357.0,26.54
India,Soybeans,1994,9106.0,1083.0,61357.0,27.07
India,Soybeans,1994,9106.0,1083.0,61357.0,25.01
India,Soybeans,1994,9106.0,1083.0,61357.0,25.92
India,Soybeans,1994,9106.0,1083.0,61357.0,25.33
India,Soybeans,1994,9106.0,1083.0,61357.0,24.29
India,Soybeans,1994,9106.0,1083.0,61357.0,25.75
India,Soybeans,1994,9106.0,1083.0,61357.0,25.87
India,Soybeans,1994,9106.0,1083.0,61357.0,25.71
India,Soybeans,1994,9106.0,1083.0,61357.0,24.84
India,Soybeans,1994,9106.0,1083.0,61357.0,26.46
India,Soybeans,1994,9106.0,1083.0,61357.0,24.71
India,Soybeans,1994,9106.0,1083.0,61357.0,26.55
India,Soybeans,1994,9106.0,1083.0,61357.0,26.55
India,Soybeans,1994,9106.0,1083.0,61357.0,25.95
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.75
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,26.74
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,26.03
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,24.29
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.22
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.33
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.87
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,26.54
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,27.07
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.01
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.92
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.33
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,24.29
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.75
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.87
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.71
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,24.84
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,26.46
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,24.71
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,26.55
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,26.55
India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.95
India,Wheat,1994,23796.0,1083.0,61357.0,25.75
India,Wheat,1994,23796.0,1083.0,61357.0,26.74
India,Wheat,1994,23796.0,1083.0,61357.0,26.03
India,Wheat,1994,23796.0,1083.0,61357.0,24.29
India,Wheat,1994,23796.0,1083.0,61357.0,25.22
India,Wheat,1994,23796.0,1083.0,61357.0,25.33
India,Wheat,1994,23796.0,1083.0,61357.0,25.87
India,Wheat,1994,23796.0,1083.0,61357.0,26.54
India,Wheat,1994,23796.0,1083.0,61357.0,27.07
India,Wheat,1994,23796.0,1083.0,61357.0,25.01
India,Wheat,1994,23796.0,1083.0,61357.0,25.92
India,Wheat,1994,23796.0,1083.0,61357.0,25.33
India,Wheat,1994,23796.0,1083.0,61357.0,24.29
India,Wheat,1994,23796.0,1083.0,61357.0,25.75
India,Wheat,1994,23796.0,1083.0,61357.0,25.87
India,Wheat,1994,23796.0,1083.0,61357.0,25.71
India,Wheat,1994,23796.0,1083.0,61357.0,24.84
India,Wheat,1994,23796.0,1083.0,61357.0,26.46
India,Wheat,1994,23796.0,1083.0,61357.0,24.71
India,Wheat,1994,23796.0,1083.0,61357.0,26.55
India,Wheat,1994,23796.0,1083.0,61357.0,26.55
India,Wheat,1994,23796.0,1083.0,61357.0,25.95
India,Cassava,1995,252775.0,1083.0,61257.0,25.86
India,Cassava,1995,252775.0,1083.0,61257.0,27.2
India,Cassava,1995,252775.0,1083.0,61257.0,26.15
India,Cassava,1995,252775.0,1083.0,61257.0,24.04
India,Cassava,1995,252775.0,1083.0,61257.0,25.44
India,Cassava,1995,252775.0,1083.0,61257.0,25.73
India,Cassava,1995,252775.0,1083.0,61257.0,25.92
India,Cassava,1995,252775.0,1083.0,61257.0,26.62
India,Cassava,1995,252775.0,1083.0,61257.0,27.24
India,Cassava,1995,252775.0,1083.0,61257.0,25.5
India,Cassava,1995,252775.0,1083.0,61257.0,26.13
India,Cassava,1995,252775.0,1083.0,61257.0,25.55
India,Cassava,1995,252775.0,1083.0,61257.0,24.04
India,Cassava,1995,252775.0,1083.0,61257.0,26.04
India,Cassava,1995,252775.0,1083.0,61257.0,25.92
India,Cassava,1995,252775.0,1083.0,61257.0,25.76
India,Cassava,1995,252775.0,1083.0,61257.0,25.24
India,Cassava,1995,252775.0,1083.0,61257.0,26.72
India,Cassava,1995,252775.0,1083.0,61257.0,24.64
India,Cassava,1995,252775.0,1083.0,61257.0,27.03
India,Cassava,1995,252775.0,1083.0,61257.0,27.03
India,Cassava,1995,252775.0,1083.0,61257.0,26.01
India,Maize,1995,15946.0,1083.0,61257.0,25.86
India,Maize,1995,15946.0,1083.0,61257.0,27.2
India,Maize,1995,15946.0,1083.0,61257.0,26.15
India,Maize,1995,15946.0,1083.0,61257.0,24.04
India,Maize,1995,15946.0,1083.0,61257.0,25.44
India,Maize,1995,15946.0,1083.0,61257.0,25.73
India,Maize,1995,15946.0,1083.0,61257.0,25.92
India,Maize,1995,15946.0,1083.0,61257.0,26.62
India,Maize,1995,15946.0,1083.0,61257.0,27.24
India,Maize,1995,15946.0,1083.0,61257.0,25.5
India,Maize,1995,15946.0,1083.0,61257.0,26.13
India,Maize,1995,15946.0,1083.0,61257.0,25.55
India,Maize,1995,15946.0,1083.0,61257.0,24.04
India,Maize,1995,15946.0,1083.0,61257.0,26.04
India,Maize,1995,15946.0,1083.0,61257.0,25.92
India,Maize,1995,15946.0,1083.0,61257.0,25.76
India,Maize,1995,15946.0,1083.0,61257.0,25.24
India,Maize,1995,15946.0,1083.0,61257.0,26.72
India,Maize,1995,15946.0,1083.0,61257.0,24.64
India,Maize,1995,15946.0,1083.0,61257.0,27.03
India,Maize,1995,15946.0,1083.0,61257.0,27.03
India,Maize,1995,15946.0,1083.0,61257.0,26.01
India,Potatoes,1995,162720.0,1083.0,61257.0,25.86
India,Potatoes,1995,162720.0,1083.0,61257.0,27.2
India,Potatoes,1995,162720.0,1083.0,61257.0,26.15
India,Potatoes,1995,162720.0,1083.0,61257.0,24.04
India,Potatoes,1995,162720.0,1083.0,61257.0,25.44
India,Potatoes,1995,162720.0,1083.0,61257.0,25.73
India,Potatoes,1995,162720.0,1083.0,61257.0,25.92
India,Potatoes,1995,162720.0,1083.0,61257.0,26.62
India,Potatoes,1995,162720.0,1083.0,61257.0,27.24
India,Potatoes,1995,162720.0,1083.0,61257.0,25.5
India,Potatoes,1995,162720.0,1083.0,61257.0,26.13
India,Potatoes,1995,162720.0,1083.0,61257.0,25.55
India,Potatoes,1995,162720.0,1083.0,61257.0,24.04
India,Potatoes,1995,162720.0,1083.0,61257.0,26.04
India,Potatoes,1995,162720.0,1083.0,61257.0,25.92
India,Potatoes,1995,162720.0,1083.0,61257.0,25.76
India,Potatoes,1995,162720.0,1083.0,61257.0,25.24
India,Potatoes,1995,162720.0,1083.0,61257.0,26.72
India,Potatoes,1995,162720.0,1083.0,61257.0,24.64
India,Potatoes,1995,162720.0,1083.0,61257.0,27.03
India,Potatoes,1995,162720.0,1083.0,61257.0,27.03
India,Potatoes,1995,162720.0,1083.0,61257.0,26.01
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.86
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,27.2
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,26.15
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,24.04
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.44
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.73
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.92
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,26.62
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,27.24
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.5
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,26.13
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.55
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,24.04
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,26.04
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.92
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.76
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.24
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,26.72
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,24.64
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,27.03
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,27.03
India,"Rice, paddy",1995,26972.0,1083.0,61257.0,26.01
India,Sorghum,1995,8235.0,1083.0,61257.0,25.86
India,Sorghum,1995,8235.0,1083.0,61257.0,27.2
India,Sorghum,1995,8235.0,1083.0,61257.0,26.15
India,Sorghum,1995,8235.0,1083.0,61257.0,24.04
India,Sorghum,1995,8235.0,1083.0,61257.0,25.44
India,Sorghum,1995,8235.0,1083.0,61257.0,25.73
India,Sorghum,1995,8235.0,1083.0,61257.0,25.92
India,Sorghum,1995,8235.0,1083.0,61257.0,26.62
India,Sorghum,1995,8235.0,1083.0,61257.0,27.24
India,Sorghum,1995,8235.0,1083.0,61257.0,25.5
India,Sorghum,1995,8235.0,1083.0,61257.0,26.13
India,Sorghum,1995,8235.0,1083.0,61257.0,25.55
India,Sorghum,1995,8235.0,1083.0,61257.0,24.04
India,Sorghum,1995,8235.0,1083.0,61257.0,26.04
India,Sorghum,1995,8235.0,1083.0,61257.0,25.92
India,Sorghum,1995,8235.0,1083.0,61257.0,25.76
India,Sorghum,1995,8235.0,1083.0,61257.0,25.24
India,Sorghum,1995,8235.0,1083.0,61257.0,26.72
India,Sorghum,1995,8235.0,1083.0,61257.0,24.64
India,Sorghum,1995,8235.0,1083.0,61257.0,27.03
India,Sorghum,1995,8235.0,1083.0,61257.0,27.03
India,Sorghum,1995,8235.0,1083.0,61257.0,26.01
India,Soybeans,1995,10121.0,1083.0,61257.0,25.86
India,Soybeans,1995,10121.0,1083.0,61257.0,27.2
India,Soybeans,1995,10121.0,1083.0,61257.0,26.15
India,Soybeans,1995,10121.0,1083.0,61257.0,24.04
India,Soybeans,1995,10121.0,1083.0,61257.0,25.44
India,Soybeans,1995,10121.0,1083.0,61257.0,25.73
India,Soybeans,1995,10121.0,1083.0,61257.0,25.92
India,Soybeans,1995,10121.0,1083.0,61257.0,26.62
India,Soybeans,1995,10121.0,1083.0,61257.0,27.24
India,Soybeans,1995,10121.0,1083.0,61257.0,25.5
India,Soybeans,1995,10121.0,1083.0,61257.0,26.13
India,Soybeans,1995,10121.0,1083.0,61257.0,25.55
India,Soybeans,1995,10121.0,1083.0,61257.0,24.04
India,Soybeans,1995,10121.0,1083.0,61257.0,26.04
India,Soybeans,1995,10121.0,1083.0,61257.0,25.92
India,Soybeans,1995,10121.0,1083.0,61257.0,25.76
India,Soybeans,1995,10121.0,1083.0,61257.0,25.24
India,Soybeans,1995,10121.0,1083.0,61257.0,26.72
India,Soybeans,1995,10121.0,1083.0,61257.0,24.64
India,Soybeans,1995,10121.0,1083.0,61257.0,27.03
India,Soybeans,1995,10121.0,1083.0,61257.0,27.03
India,Soybeans,1995,10121.0,1083.0,61257.0,26.01
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,25.86
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,27.2
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,26.15
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,24.04
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,25.44
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,25.73
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,25.92
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,26.62
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,27.24
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,25.5
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,26.13
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,25.55
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,24.04
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,26.04
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,25.92
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,25.76
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,25.24
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,26.72
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,24.64
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,27.03
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,27.03
India,Sweet potatoes,1995,80643.0,1083.0,61257.0,26.01
India,Wheat,1995,25590.0,1083.0,61257.0,25.86
India,Wheat,1995,25590.0,1083.0,61257.0,27.2
India,Wheat,1995,25590.0,1083.0,61257.0,26.15
India,Wheat,1995,25590.0,1083.0,61257.0,24.04
India,Wheat,1995,25590.0,1083.0,61257.0,25.44
India,Wheat,1995,25590.0,1083.0,61257.0,25.73
India,Wheat,1995,25590.0,1083.0,61257.0,25.92
India,Wheat,1995,25590.0,1083.0,61257.0,26.62
India,Wheat,1995,25590.0,1083.0,61257.0,27.24
India,Wheat,1995,25590.0,1083.0,61257.0,25.5
India,Wheat,1995,25590.0,1083.0,61257.0,26.13
India,Wheat,1995,25590.0,1083.0,61257.0,25.55
India,Wheat,1995,25590.0,1083.0,61257.0,24.04
India,Wheat,1995,25590.0,1083.0,61257.0,26.04
India,Wheat,1995,25590.0,1083.0,61257.0,25.92
India,Wheat,1995,25590.0,1083.0,61257.0,25.76
India,Wheat,1995,25590.0,1083.0,61257.0,25.24
India,Wheat,1995,25590.0,1083.0,61257.0,26.72
India,Wheat,1995,25590.0,1083.0,61257.0,24.64
India,Wheat,1995,25590.0,1083.0,61257.0,27.03
India,Wheat,1995,25590.0,1083.0,61257.0,27.03
India,Wheat,1995,25590.0,1083.0,61257.0,26.01
India,Cassava,1996,238528.0,1083.0,56114.0,25.63
India,Cassava,1996,238528.0,1083.0,56114.0,27.06
India,Cassava,1996,238528.0,1083.0,56114.0,26.1
India,Cassava,1996,238528.0,1083.0,56114.0,23.81
India,Cassava,1996,238528.0,1083.0,56114.0,25.41
India,Cassava,1996,238528.0,1083.0,56114.0,25.9
India,Cassava,1996,238528.0,1083.0,56114.0,25.55
India,Cassava,1996,238528.0,1083.0,56114.0,26.65
India,Cassava,1996,238528.0,1083.0,56114.0,27.37
India,Cassava,1996,238528.0,1083.0,56114.0,25.55
India,Cassava,1996,238528.0,1083.0,56114.0,25.79
India,Cassava,1996,238528.0,1083.0,56114.0,25.31
India,Cassava,1996,238528.0,1083.0,56114.0,23.81
India,Cassava,1996,238528.0,1083.0,56114.0,26.46
India,Cassava,1996,238528.0,1083.0,56114.0,25.55
India,Cassava,1996,238528.0,1083.0,56114.0,25.75
India,Cassava,1996,238528.0,1083.0,56114.0,25.34
India,Cassava,1996,238528.0,1083.0,56114.0,26.64
India,Cassava,1996,238528.0,1083.0,56114.0,24.78
India,Cassava,1996,238528.0,1083.0,56114.0,27.01
India,Cassava,1996,238528.0,1083.0,56114.0,27.01
India,Cassava,1996,238528.0,1083.0,56114.0,25.99
India,Maize,1996,17094.0,1083.0,56114.0,25.63
India,Maize,1996,17094.0,1083.0,56114.0,27.06
India,Maize,1996,17094.0,1083.0,56114.0,26.1
India,Maize,1996,17094.0,1083.0,56114.0,23.81
India,Maize,1996,17094.0,1083.0,56114.0,25.41
India,Maize,1996,17094.0,1083.0,56114.0,25.9
India,Maize,1996,17094.0,1083.0,56114.0,25.55
India,Maize,1996,17094.0,1083.0,56114.0,26.65
India,Maize,1996,17094.0,1083.0,56114.0,27.37
India,Maize,1996,17094.0,1083.0,56114.0,25.55
India,Maize,1996,17094.0,1083.0,56114.0,25.79
India,Maize,1996,17094.0,1083.0,56114.0,25.31
India,Maize,1996,17094.0,1083.0,56114.0,23.81
India,Maize,1996,17094.0,1083.0,56114.0,26.46
India,Maize,1996,17094.0,1083.0,56114.0,25.55
India,Maize,1996,17094.0,1083.0,56114.0,25.75
India,Maize,1996,17094.0,1083.0,56114.0,25.34
India,Maize,1996,17094.0,1083.0,56114.0,26.64
India,Maize,1996,17094.0,1083.0,56114.0,24.78
India,Maize,1996,17094.0,1083.0,56114.0,27.01
India,Maize,1996,17094.0,1083.0,56114.0,27.01
India,Maize,1996,17094.0,1083.0,56114.0,25.99
India,Potatoes,1996,169913.0,1083.0,56114.0,25.63
India,Potatoes,1996,169913.0,1083.0,56114.0,27.06
India,Potatoes,1996,169913.0,1083.0,56114.0,26.1
India,Potatoes,1996,169913.0,1083.0,56114.0,23.81
India,Potatoes,1996,169913.0,1083.0,56114.0,25.41
India,Potatoes,1996,169913.0,1083.0,56114.0,25.9
India,Potatoes,1996,169913.0,1083.0,56114.0,25.55
India,Potatoes,1996,169913.0,1083.0,56114.0,26.65
India,Potatoes,1996,169913.0,1083.0,56114.0,27.37
India,Potatoes,1996,169913.0,1083.0,56114.0,25.55
India,Potatoes,1996,169913.0,1083.0,56114.0,25.79
India,Potatoes,1996,169913.0,1083.0,56114.0,25.31
India,Potatoes,1996,169913.0,1083.0,56114.0,23.81
India,Potatoes,1996,169913.0,1083.0,56114.0,26.46
India,Potatoes,1996,169913.0,1083.0,56114.0,25.55
India,Potatoes,1996,169913.0,1083.0,56114.0,25.75
India,Potatoes,1996,169913.0,1083.0,56114.0,25.34
India,Potatoes,1996,169913.0,1083.0,56114.0,26.64
India,Potatoes,1996,169913.0,1083.0,56114.0,24.78
India,Potatoes,1996,169913.0,1083.0,56114.0,27.01
India,Potatoes,1996,169913.0,1083.0,56114.0,27.01
India,Potatoes,1996,169913.0,1083.0,56114.0,25.99
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,25.63
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,27.06
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,26.1
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,23.81
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,25.41
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,25.9
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,25.55
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,26.65
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,27.37
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,25.55
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,25.79
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,25.31
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,23.81
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,26.46
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,25.55
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,25.75
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,25.34
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,26.64
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,24.78
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,27.01
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,27.01
India,"Rice, paddy",1996,28226.0,1083.0,56114.0,25.99
India,Sorghum,1996,9591.0,1083.0,56114.0,25.63
India,Sorghum,1996,9591.0,1083.0,56114.0,27.06
India,Sorghum,1996,9591.0,1083.0,56114.0,26.1
India,Sorghum,1996,9591.0,1083.0,56114.0,23.81
India,Sorghum,1996,9591.0,1083.0,56114.0,25.41
India,Sorghum,1996,9591.0,1083.0,56114.0,25.9
India,Sorghum,1996,9591.0,1083.0,56114.0,25.55
India,Sorghum,1996,9591.0,1083.0,56114.0,26.65
India,Sorghum,1996,9591.0,1083.0,56114.0,27.37
India,Sorghum,1996,9591.0,1083.0,56114.0,25.55
India,Sorghum,1996,9591.0,1083.0,56114.0,25.79
India,Sorghum,1996,9591.0,1083.0,56114.0,25.31
India,Sorghum,1996,9591.0,1083.0,56114.0,23.81
India,Sorghum,1996,9591.0,1083.0,56114.0,26.46
India,Sorghum,1996,9591.0,1083.0,56114.0,25.55
India,Sorghum,1996,9591.0,1083.0,56114.0,25.75
India,Sorghum,1996,9591.0,1083.0,56114.0,25.34
India,Sorghum,1996,9591.0,1083.0,56114.0,26.64
India,Sorghum,1996,9591.0,1083.0,56114.0,24.78
India,Sorghum,1996,9591.0,1083.0,56114.0,27.01
India,Sorghum,1996,9591.0,1083.0,56114.0,27.01
India,Sorghum,1996,9591.0,1083.0,56114.0,25.99
India,Soybeans,1996,10319.0,1083.0,56114.0,25.63
India,Soybeans,1996,10319.0,1083.0,56114.0,27.06
India,Soybeans,1996,10319.0,1083.0,56114.0,26.1
India,Soybeans,1996,10319.0,1083.0,56114.0,23.81
India,Soybeans,1996,10319.0,1083.0,56114.0,25.41
India,Soybeans,1996,10319.0,1083.0,56114.0,25.9
India,Soybeans,1996,10319.0,1083.0,56114.0,25.55
India,Soybeans,1996,10319.0,1083.0,56114.0,26.65
India,Soybeans,1996,10319.0,1083.0,56114.0,27.37
India,Soybeans,1996,10319.0,1083.0,56114.0,25.55
India,Soybeans,1996,10319.0,1083.0,56114.0,25.79
India,Soybeans,1996,10319.0,1083.0,56114.0,25.31
India,Soybeans,1996,10319.0,1083.0,56114.0,23.81
India,Soybeans,1996,10319.0,1083.0,56114.0,26.46
India,Soybeans,1996,10319.0,1083.0,56114.0,25.55
India,Soybeans,1996,10319.0,1083.0,56114.0,25.75
India,Soybeans,1996,10319.0,1083.0,56114.0,25.34
India,Soybeans,1996,10319.0,1083.0,56114.0,26.64
India,Soybeans,1996,10319.0,1083.0,56114.0,24.78
India,Soybeans,1996,10319.0,1083.0,56114.0,27.01
India,Soybeans,1996,10319.0,1083.0,56114.0,27.01
India,Soybeans,1996,10319.0,1083.0,56114.0,25.99
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,25.63
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,27.06
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,26.1
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,23.81
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,25.41
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,25.9
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,25.55
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,26.65
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,27.37
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,25.55
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,25.79
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,25.31
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,23.81
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,26.46
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,25.55
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,25.75
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,25.34
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,26.64
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,24.78
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,27.01
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,27.01
India,Sweet potatoes,1996,80716.0,1083.0,56114.0,25.99
India,Wheat,1996,24828.0,1083.0,56114.0,25.63
India,Wheat,1996,24828.0,1083.0,56114.0,27.06
India,Wheat,1996,24828.0,1083.0,56114.0,26.1
India,Wheat,1996,24828.0,1083.0,56114.0,23.81
India,Wheat,1996,24828.0,1083.0,56114.0,25.41
India,Wheat,1996,24828.0,1083.0,56114.0,25.9
India,Wheat,1996,24828.0,1083.0,56114.0,25.55
India,Wheat,1996,24828.0,1083.0,56114.0,26.65
India,Wheat,1996,24828.0,1083.0,56114.0,27.37
India,Wheat,1996,24828.0,1083.0,56114.0,25.55
India,Wheat,1996,24828.0,1083.0,56114.0,25.79
India,Wheat,1996,24828.0,1083.0,56114.0,25.31
